DRR171782,SAMD00114795,DRX162394,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,25664739,7305782573,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114795,metagenomic data from human fecal samples,DRX162394,4552875131,SAMD00114795,human feces_10250
DRR494477,SAMD00631202,DRX478651,PRJDB16210,447426,human oral metagenome,ILLUMINA,,,PAIRED,WGS,METAGENOMIC,RANDOM,35300144,10590032706,Illumina NovaSeq 6000 sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00631202,Shotgun metagenomics to explore specific taxa associated with chronic bacterial osteomyelitis in the saliva microbiome,DRX478651,3310319352,SAMD00631202,CNO_10
DRR502075,SAMD00639374,DRX486070,PRJDB16443,447426,human oral metagenome,ILLUMINA,Illumina library of SAMD00639374,,PAIRED,WGS,METAGENOMIC,RANDOM,9123148,2736941325,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639374,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486070,863580047,SAMD00639374,Saliva metagenome OKA4 isolated from a long-term care facility resident
DRR171784,SAMD00114797,DRX162396,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,39532047,10857791686,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114797,metagenomic data from human fecal samples,DRX162396,6679268621,SAMD00114797,human feces_10260
DRR502082,SAMD00639381,DRX486077,PRJDB16443,447426,human oral metagenome,ILLUMINA,Illumina library of SAMD00639381,,PAIRED,WGS,METAGENOMIC,RANDOM,33449010,10034688278,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639381,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486077,3168941387,SAMD00639381,Saliva metagenome OKB10 isolated from a long-term care facility resident
DRR171785,SAMD00114799,DRX162397,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,29725092,8258543718,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114799,metagenomic data from human fecal samples,DRX162397,5078429305,SAMD00114799,human feces_10265
DRR502083,SAMD00639382,DRX486078,PRJDB16443,447426,human oral metagenome,ILLUMINA,Illumina library of SAMD00639382,,PAIRED,WGS,METAGENOMIC,RANDOM,22524097,6757217630,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639382,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486078,2137998667,SAMD00639382,Saliva metagenome OKB11 isolated from a long-term care facility resident
DRR171789,SAMD00114804,DRX162401,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,26005635,7137800919,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114804,metagenomic data from human fecal samples,DRX162401,5133753328,SAMD00114804,human feces_10459
DRR502084,SAMD00639383,DRX486079,PRJDB16443,447426,human oral metagenome,ILLUMINA,Illumina library of SAMD00639383,,PAIRED,WGS,METAGENOMIC,RANDOM,31072076,9321612835,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639383,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486079,2937998496,SAMD00639383,Saliva metagenome OKB2 isolated from a long-term care facility resident
DRR171796,SAMD00114812,DRX162408,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,22194004,6274294364,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114812,metagenomic data from human fecal samples,DRX162408,4309384164,SAMD00114812,human feces_10473
DRR502086,SAMD00639385,DRX486081,PRJDB16443,447426,human oral metagenome,ILLUMINA,Illumina library of SAMD00639385,,PAIRED,WGS,METAGENOMIC,RANDOM,47610052,14282987132,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639385,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486081,4515782339,SAMD00639385,Saliva metagenome OKB4 isolated from a long-term care facility resident
DRR171798,SAMD00114815,DRX162410,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,18958166,5401029205,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114815,metagenomic data from human fecal samples,DRX162410,3416223411,SAMD00114815,human feces_10183
DRR502089,SAMD00639388,DRX486084,PRJDB16443,447426,human oral metagenome,ILLUMINA,Illumina library of SAMD00639388,,PAIRED,WGS,METAGENOMIC,RANDOM,28666590,8599968311,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639388,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486084,2711176808,SAMD00639388,Saliva metagenome OKB7 isolated from a long-term care facility resident
DRR171804,SAMD00114821,DRX162416,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,25905158,7371824627,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114821,metagenomic data from human fecal samples,DRX162416,4776656413,SAMD00114821,human feces_10471
DRR502090,SAMD00639389,DRX486085,PRJDB16443,447426,human oral metagenome,ILLUMINA,Illumina library of SAMD00639389,,PAIRED,WGS,METAGENOMIC,RANDOM,28843053,8652900083,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639389,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486085,2736859395,SAMD00639389,Saliva metagenome OKB8 isolated from a long-term care facility resident
DRR171811,SAMD00114831,DRX162423,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,22414033,6383941402,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114831,metagenomic data from human fecal samples,DRX162423,3926394095,SAMD00114831,human feces_10138
DRR502092,SAMD00639391,DRX486087,PRJDB16443,447426,human oral metagenome,ILLUMINA,Illumina library of SAMD00639391,,PAIRED,WGS,METAGENOMIC,RANDOM,36845507,11053640416,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639391,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486087,3484529700,SAMD00639391,Saliva metagenome OKC10 isolated from a long-term care facility resident
DRR502093,SAMD00639392,DRX486088,PRJDB16443,447426,human oral metagenome,ILLUMINA,Illumina library of SAMD00639392,,PAIRED,WGS,METAGENOMIC,RANDOM,26967923,8090368580,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639392,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486088,2550880751,SAMD00639392,Saliva metagenome OKC3 isolated from a long-term care facility resident
DRR171817,SAMD00114838,DRX162429,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,17639465,5010425310,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114838,metagenomic data from human fecal samples,DRX162429,3052908514,SAMD00114838,human feces_10592
DRR171819,SAMD00114841,DRX162431,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,17870696,5118053055,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114841,metagenomic data from human fecal samples,DRX162431,3154078561,SAMD00114841,human feces_10532
DRR502094,SAMD00639393,DRX486089,PRJDB16443,447426,human oral metagenome,ILLUMINA,Illumina library of SAMD00639393,,PAIRED,WGS,METAGENOMIC,RANDOM,43114517,12934341357,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639393,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486089,4075704965,SAMD00639393,Saliva metagenome OKC4 isolated from a long-term care facility resident
DRR502095,SAMD00639394,DRX486090,PRJDB16443,447426,human oral metagenome,ILLUMINA,Illumina library of SAMD00639394,,PAIRED,WGS,METAGENOMIC,RANDOM,15830598,4749174591,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639394,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486090,1499231031,SAMD00639394,Saliva metagenome OKC5 isolated from a long-term care facility resident
DRR171824,SAMD00114848,DRX162436,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,17856034,5100583379,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114848,metagenomic data from human fecal samples,DRX162436,3185116523,SAMD00114848,human feces_10550
DRR502096,SAMD00639395,DRX486091,PRJDB16443,447426,human oral metagenome,ILLUMINA,Illumina library of SAMD00639395,,PAIRED,WGS,METAGENOMIC,RANDOM,10734593,3220374679,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639395,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486091,1016899303,SAMD00639395,Saliva metagenome OKC6 isolated from a long-term care facility resident
DRR171827,SAMD00114852,DRX162439,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,23444567,6630784213,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114852,metagenomic data from human fecal samples,DRX162439,4757885645,SAMD00114852,human feces_10576
DRR502098,SAMD00639397,DRX486093,PRJDB16443,447426,human oral metagenome,ILLUMINA,Illumina library of SAMD00639397,,PAIRED,WGS,METAGENOMIC,RANDOM,9509968,2852987573,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639397,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486093,901518876,SAMD00639397,Saliva metagenome OKC9 isolated from a long-term care facility resident
DRR171830,SAMD00114855,DRX162442,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,23674981,6660952510,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114855,metagenomic data from human fecal samples,DRX162442,4640203242,SAMD00114855,human feces_10608
DRR502100,SAMD00639424,DRX486095,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639424,,PAIRED,WGS,METAGENOMIC,RANDOM,47966402,14389898705,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639424,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486095,4543395163,SAMD00639424,Stool metagenome OKC12 isolated from a long-term care facility resident
DRR171831,SAMD00114856,DRX162443,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,21544434,6165042266,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114856,metagenomic data from human fecal samples,DRX162443,4237160078,SAMD00114856,human feces_10609
DRR171835,SAMD00114861,DRX162447,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,21021315,5966132101,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114861,metagenomic data from human fecal samples,DRX162447,3638974672,SAMD00114861,human feces_10610
DRR171839,SAMD00114868,DRX162451,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,15608075,4473226333,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114868,metagenomic data from human fecal samples,DRX162451,2778794454,SAMD00114868,human feces_10584
DRR502101,SAMD00639425,DRX486096,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639425,,PAIRED,WGS,METAGENOMIC,RANDOM,42469036,12740637061,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639425,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486096,4014582618,SAMD00639425,Stool metagenome OKD1 isolated from a long-term care facility resident
DRR171842,SAMD00114872,DRX162454,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,21680326,6145947893,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114872,metagenomic data from human fecal samples,DRX162454,3749395902,SAMD00114872,human feces_10622
DRR502106,SAMD00639430,DRX486101,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639430,,PAIRED,WGS,METAGENOMIC,RANDOM,44321277,13296365616,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639430,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486101,4197323305,SAMD00639430,Stool metagenome OKD5 isolated from a long-term care facility resident
DRR171857,SAMD00114890,DRX162469,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,21481126,6109368175,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114890,metagenomic data from human fecal samples,DRX162469,3698430148,SAMD00114890,human feces_10634
DRR502109,SAMD00639433,DRX486104,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639433,,PAIRED,WGS,METAGENOMIC,RANDOM,36275397,10882451141,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639433,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486104,3430030612,SAMD00639433,Stool metagenome OKD9 isolated from a long-term care facility resident
DRR502111,SAMD00639435,DRX486106,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639435,,PAIRED,WGS,METAGENOMIC,RANDOM,72093263,21627336390,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639435,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486106,6813696831,SAMD00639435,Stool metagenome OKE10 isolated from a long-term care facility resident
DRR171858,SAMD00114891,DRX162470,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,21547926,5973932190,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114891,metagenomic data from human fecal samples,DRX162470,3761345175,SAMD00114891,human feces_10635
DRR502114,SAMD00639438,DRX486109,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639438,,PAIRED,WGS,METAGENOMIC,RANDOM,83228203,24964124675,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639438,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486109,7852968243,SAMD00639438,Stool metagenome OKE2 isolated from a long-term care facility resident
DRR171865,SAMD00114901,DRX162477,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,25315675,7009051890,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114901,metagenomic data from human fecal samples,DRX162477,4889255613,SAMD00114901,human feces_10807
DRR502115,SAMD00639439,DRX486110,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639439,,PAIRED,WGS,METAGENOMIC,RANDOM,41260311,12377985497,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639439,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486110,3900508508,SAMD00639439,Stool metagenome OKE3 isolated from a long-term care facility resident
DRR171866,SAMD00114902,DRX162478,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,43751974,11893076159,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114902,metagenomic data from human fecal samples,DRX162478,8601478516,SAMD00114902,human feces_10814
DRR502117,SAMD00639441,DRX486112,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639441,,PAIRED,WGS,METAGENOMIC,RANDOM,39303336,11790837627,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639441,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486112,3717118420,SAMD00639441,Stool metagenome OKE5 isolated from a long-term care facility resident
DRR171867,SAMD00114903,DRX162479,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,28041547,7826822721,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114903,metagenomic data from human fecal samples,DRX162479,5394642949,SAMD00114903,human feces_10816
DRR502118,SAMD00639442,DRX486113,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639442,,PAIRED,WGS,METAGENOMIC,RANDOM,44394170,13317737366,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639442,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486113,4182892078,SAMD00639442,Stool metagenome OKE6 isolated from a long-term care facility resident
DRR171869,SAMD00114905,DRX162481,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,31081934,8670618591,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114905,metagenomic data from human fecal samples,DRX162481,5996689214,SAMD00114905,human feces_10827
DRR502120,SAMD00639444,DRX486115,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639444,,PAIRED,WGS,METAGENOMIC,RANDOM,42505185,12751467929,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639444,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486115,4012533505,SAMD00639444,Stool metagenome OKE9 isolated from a long-term care facility resident
DRR171871,SAMD00114907,DRX162483,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,32320846,8964476803,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114907,metagenomic data from human fecal samples,DRX162483,6215597698,SAMD00114907,human feces_10839
DRR502121,SAMD00639445,DRX486116,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639445,,PAIRED,WGS,METAGENOMIC,RANDOM,32707716,9812163133,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639445,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486116,3085223322,SAMD00639445,Stool metagenome OKF1 isolated from a long-term care facility resident
DRR171872,SAMD00114908,DRX162484,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,19552573,5504279951,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114908,metagenomic data from human fecal samples,DRX162484,3408122784,SAMD00114908,human feces_10698
DRR502125,SAMD00639449,DRX486120,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639449,,PAIRED,WGS,METAGENOMIC,RANDOM,53431967,16029557650,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639449,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486120,5068402814,SAMD00639449,Stool metagenome OKF2 isolated from a long-term care facility resident
DRR171878,SAMD00114916,DRX162490,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,21960053,6227188069,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114916,metagenomic data from human fecal samples,DRX162490,3827235129,SAMD00114916,human feces_10762
DRR502135,SAMD00639459,DRX486130,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639459,,PAIRED,WGS,METAGENOMIC,RANDOM,47770154,14330972998,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639459,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486130,4525690095,SAMD00639459,Stool metagenome OKG12 isolated from a long-term care facility resident
DRR171880,SAMD00114919,DRX162492,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,17651463,4960833736,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114919,metagenomic data from human fecal samples,DRX162492,3415594289,SAMD00114919,human feces_10713
DRR502139,SAMD00639463,DRX486134,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639463,,PAIRED,WGS,METAGENOMIC,RANDOM,37059927,11117966513,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639463,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486134,3504009692,SAMD00639463,Stool metagenome OKG5 isolated from a long-term care facility resident
DRR502140,SAMD00639464,DRX486135,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639464,,PAIRED,WGS,METAGENOMIC,RANDOM,85788098,25736258507,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639464,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486135,8093216251,SAMD00639464,Stool metagenome OKG6 isolated from a long-term care facility resident
DRR171881,SAMD00114921,DRX162493,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,27657706,7784302296,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114921,metagenomic data from human fecal samples,DRX162493,5365099200,SAMD00114921,human feces_10720
DRR502141,SAMD00639465,DRX486136,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639465,,PAIRED,WGS,METAGENOMIC,RANDOM,83744601,25123324958,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639465,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486136,7943349919,SAMD00639465,Stool metagenome OKG7 isolated from a long-term care facility resident
DRR171882,SAMD00114922,DRX162494,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,19589670,5516901132,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114922,metagenomic data from human fecal samples,DRX162494,3790332347,SAMD00114922,human feces_10722
DRR502148,SAMD00639472,DRX486143,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639472,,PAIRED,WGS,METAGENOMIC,RANDOM,46826599,14046244044,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639472,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486143,4416334539,SAMD00639472,Stool metagenome OKGU_5_1 isolated from a long-term care facility resident
DRR171893,SAMD00114935,DRX162505,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,20756331,5821023703,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114935,metagenomic data from human fecal samples,DRX162505,3591686117,SAMD00114935,human feces_10694
DRR171903,SAMD00114947,DRX162515,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,16592589,4695659532,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114947,metagenomic data from human fecal samples,DRX162515,3177733420,SAMD00114947,human feces_10766
DRR502149,SAMD00639473,DRX486144,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639473,,PAIRED,WGS,METAGENOMIC,RANDOM,46286818,13879573680,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639473,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486144,4389949957,SAMD00639473,Stool metagenome OKGU_8_1 isolated from a long-term care facility resident
DRR171906,SAMD00114951,DRX162518,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,24491393,6890327994,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114951,metagenomic data from human fecal samples,DRX162518,4721895942,SAMD00114951,human feces_10723
DRR502157,SAMD00639481,DRX486152,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639481,,PAIRED,WGS,METAGENOMIC,RANDOM,37152671,11143176465,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639481,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486152,3505946559,SAMD00639481,Stool metagenome OKNI_2_1 isolated from a long-term care facility resident
DRR171911,SAMD00114958,DRX162523,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,20075836,5566796761,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114958,metagenomic data from human fecal samples,DRX162523,3987204924,SAMD00114958,human feces_10774
DRR502158,SAMD00639482,DRX486153,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639482,,PAIRED,WGS,METAGENOMIC,RANDOM,36077911,10822780389,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639482,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486153,3402864029,SAMD00639482,Stool metagenome OKNI_3_1 isolated from a long-term care facility resident
DRR171912,SAMD00114960,DRX162524,PRJDB4176,408170,human gut metagenome,ILLUMINA,,800,PAIRED,WGS,METAGENOMIC,RANDOM,32778059,9180968011,Illumina HiSeq 2500 paired end sequencing: Illumina HiSeq 2500 paired end sequencing of SAMD00114960,metagenomic data from human fecal samples,DRX162524,6543596521,SAMD00114960,human feces_10785
DRR502161,SAMD00639485,DRX486156,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639485,,PAIRED,WGS,METAGENOMIC,RANDOM,45106555,13531297958,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639485,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486156,4253060025,SAMD00639485,Stool metagenome OKNI_7_2 isolated from a long-term care facility resident
DRR502165,SAMD00639489,DRX486160,PRJDB16443,2705415,human feces metagenome,ILLUMINA,Illumina library of SAMD00639489,,PAIRED,WGS,METAGENOMIC,RANDOM,39609086,11879695339,Illumina NovaSeq 6000 sequencing: NovaSeq 6000 paired end sequencing of SAMD00639489,Shotgun metagenome sequencing of oral and stool samples from Japanese long-term care facility residents,DRX486160,3725383862,SAMD00639489,Stool metagenome OKTAT_10_1 isolated from a long-term care facility resident
