user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
bin_1875330	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-21967;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-21967;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	83.89	11	0.78095	N/A
bin_1885024	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas atlantica	GCA_007988745.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas atlantica	98.48	0.887	GCA_007988745.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas atlantica	98.48	0.887	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_030296835.1, s__Pseudoalteromonas sp030296835, 95.0, 93.77, 0.825; GCF_001401805.1, s__Pseudoalteromonas sp001401805, 95.0, 93.01, 0.796; GCF_002221525.1, s__Pseudoalteromonas espejiana, 95.0, 88.49, 0.607; GCF_900239935.1, s__Pseudoalteromonas carrageenovora, 95.0, 86.97, 0.479; GCF_018100985.1, s__Pseudoalteromonas sp018100985, 95.0, 85.73, 0.419; GCF_000238335.3, s__Pseudoalteromonas marina, 95.0, 84.27, 0.277; GCF_008370255.1, s__Pseudoalteromonas sp008370255, 95.0, 83.76, 0.317; GCF_001974875.1, s__Pseudoalteromonas sp001974875, 95.0, 83.71, 0.322; GCF_000814675.1, s__Pseudoalteromonas distincta, 95.0, 83.71, 0.314; GCF_011378855.1, s__Pseudoalteromonas sp011378855, 95.0, 83.47, 0.303; GCF_001468485.1, s__Pseudoalteromonas sp001468485, 95.0, 83.47, 0.272; GCF_000238395.3, s__Pseudoalteromonas arctica, 95.0, 83.45, 0.297; GCF_030408135.1, s__Pseudoalteromonas sp030408135, 95.0, 83.41, 0.29; GCF_000690055.1, s__Pseudoalteromonas fuliginea, 95.0, 82.85, 0.258; GCF_014905615.1, s__Pseudoalteromonas aliena, 95.0, 82.62, 0.221; GCF_000498095.1, s__Pseudoalteromonas sp000498095, 95.0, 82.58, 0.221; GCF_000239855.1, s__Pseudoalteromonas sp000239855, 95.0, 82.51, 0.238; GCF_018402495.1, s__Pseudoalteromonas sp018402495, 95.0, 81.89, 0.167; GCA_028401415.1, s__Pseudoalteromonas sp028401415, 95.0, 81.89, 0.163; GCF_002310835.1, s__Pseudoalteromonas tetraodonis, 95.0, 81.83, 0.17; GCF_001465295.1, s__Pseudoalteromonas translucida, 95.0, 81.77, 0.173; GCF_004328665.1, s__Pseudoalteromonas sp001974855, 95.0, 81.75, 0.177; GCF_000238275.3, s__Pseudoalteromonas undina, 95.0, 81.75, 0.174; GCF_002221505.1, s__Pseudoalteromonas nigrifaciens, 96.17, 81.56, 0.186	81.03	11	N/A	N/A
bin_1944003	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__CANMSI01;s__	N/A	N/A	N/A	N/A	N/A	GCA_947500575.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__CANMSI01;s__CANMSI01 sp947500575	90.41	0.781	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__CANMSI01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	89.08	11	0.99478	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
bin_1964116	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__BD1-5;f__UBA6164;g__CAJXJP01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__BD1-5;f__UBA6164;g__CAJXJP01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	75.27	4	0.92026	N/A
bin_1971588	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio cyclitrophicus	GCF_024347435.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio cyclitrophicus	98.78	0.658	GCF_024347435.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio cyclitrophicus	98.78	0.658	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000272045.2, s__Vibrio crassostreae_C, 95.0, 90.98, 0.504; GCF_024347375.1, s__Vibrio coralliirubri, 95.0, 90.51, 0.505; GCF_024347335.1, s__Vibrio celticus, 95.0, 90.22, 0.487; GCF_024347615.1, s__Vibrio splendidus, 95.0, 89.72, 0.51; GCF_026241515.1, s__Vibrio sp026241515, 95.0, 89.7, 0.516; GCF_023206055.1, s__Vibrio cyclitrophicus_A, 95.0, 89.67, 0.515; GCF_024347415.1, s__Vibrio crassostreae, 95.0, 89.58, 0.474; GCF_001557875.1, s__Vibrio splendidus_F, 95.0, 89.53, 0.464; GCF_007858795.1, s__Vibrio sp007858795, 95.0, 89.47, 0.467; GCF_000272105.2, s__Vibrio splendidus_I, 95.0, 89.32, 0.488; GCF_003345295.1, s__Vibrio splendidus_K, 95.0, 89.31, 0.52; GCF_024347455.1, s__Vibrio echinoideorum, 95.0, 89.31, 0.513; GCF_002873455.1, s__Vibrio splendidus_J, 95.0, 88.92, 0.47; GCF_024347515.1, s__Vibrio gigantis, 95.0, 88.77, 0.431; GCF_023206395.1, s__Vibrio sp000316985, 95.0, 88.76, 0.456; GCF_022397915.1, s__Vibrio sp022397915, 95.0, 88.68, 0.458; GCF_030409755.1, s__Vibrio lentus, 95.0, 88.66, 0.435; GCF_002875705.1, s__Vibrio sp002875705, 95.0, 88.62, 0.444; GCF_030297155.1, s__Vibrio lentus_A, 95.0, 88.56, 0.455; GCF_024347595.1, s__Vibrio pomeroyi, 95.0, 88.51, 0.449; GCF_002119525.1, s__Vibrio syngnathi, 95.0, 88.43, 0.449; GCF_024347315.1, s__Vibrio atlanticus, 95.0, 88.41, 0.424; GCF_024347635.1, s__Vibrio tasmaniensis, 95.0, 88.38, 0.427; GCF_000272405.2, s__Vibrio tasmaniensis_A, 96.51, 88.37, 0.413; GCF_014879975.1, s__Vibrio bathopelagicus, 95.0, 88.26, 0.422; GCF_024347535.1, s__Vibrio kanaloae, 95.0, 88.14, 0.42; GCF_030563405.1, s__Vibrio sp030563405, 95.0, 87.88, 0.415; GCF_024347655.1, s__Vibrio toranzoniae, 95.18, 87.47, 0.41; GCF_022397955.1, s__Vibrio sp022397955, 95.0, 87.27, 0.352; GCF_903995485.1, s__Vibrio chagasii_B, 95.0, 86.97, 0.35; GCF_024347355.1, s__Vibrio chagasii, 95.0, 86.87, 0.304; GCA_000169995.1, s__Vibrio sp000169995, 95.0, 86.76, 0.31; GCF_022398115.1, s__Vibrio sp022398115, 95.0, 86.7, 0.319; GCF_002954585.1, s__Vibrio chagasii_A, 95.04, 86.67, 0.297; GCF_024347295.1, s__Vibrio artabrorum, 95.0, 86.27, 0.351; GCF_001635455.1, s__Vibrio sp001635455, 95.0, 86.08, 0.273; GCF_947488985.1, s__Vibrio sp947488985, 95.0, 85.93, 0.27	57.16	11	N/A	Genome has more than 10.8% of markers with multiple hits
bin_2009255	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__CAJQQK01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__CAJQQK01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	48.78	11	0.96086	N/A
bin_2009652	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__SHLQ01;g__CALLQB01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__SHLQ01;g__CALLQB01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	39.11	11	0.96916	Genome has more than 27.5% of markers with multiple hits
bin_2019818	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	66.38	11	0.98881	N/A
bin_2040905	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Azotimanducaceae_A;g__CALHVX01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Azotimanducaceae_A;g__CALHVX01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	88.26	11	0.97264	N/A
bin_2069221	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	74.04	11	0.8689	N/A
bin_2091047	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Lentilitoribacter;s__Lentilitoribacter sp020628775	GCA_020628775.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Lentilitoribacter;s__Lentilitoribacter sp020628775	97.06	0.822	GCA_020628775.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Lentilitoribacter;s__Lentilitoribacter sp020628775	97.06	0.822	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Lentilitoribacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_905479965.1, s__Lentilitoribacter sp905479965, 95.0, 84.68, 0.198; GCA_017644105.1, s__Lentilitoribacter sp017644105, 95.0, 84.62, 0.334; GCA_020628035.1, s__Lentilitoribacter sp020628035, 95.0, 83.92, 0.244	64.11	11	N/A	N/A
bin_2104421	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	87.11	11	0.95298	N/A
bin_2115589	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__CALFBO01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__CALFBO01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	76.19	11	0.70722	N/A
bin_2131671	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__CALKXV01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__CALKXV01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	80.16	11	0.98571	N/A
bin_2147531	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Parasphingorhabdus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Parasphingorhabdus;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	93.37	11	0.9842	N/A
bin_2147864	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	36.5	11	0.95813	Genome has more than 34.2% of markers with multiple hits
bin_2158871	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;s__Cellulophaga lytica	GCF_000190595.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;s__Cellulophaga lytica	99.05	0.868	GCF_000190595.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;s__Cellulophaga lytica	99.05	0.868	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001999725.1, s__Cellulophaga omnivescoria, 95.0, 91.63, 0.767; GCF_002813425.1, s__Cellulophaga sp002813425, 95.0, 89.23, 0.689; GCF_900119145.1, s__Cellulophaga fucicola, 95.0, 87.07, 0.572; GCF_023476645.1, s__Cellulophaga sp023476645, 95.0, 85.82, 0.52	90.98	11	N/A	N/A
bin_2159216	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002005425	GCF_002005425.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002005425	97.48	0.921	GCF_002005425.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002005425	97.48	0.921	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_020631275.1, s__Polaribacter sp020631275, 95.0, 92.23, 0.748; GCF_002831685.1, s__Polaribacter sp002831685, 95.0, 84.54, 0.171	52.43	11	N/A	N/A
bin_2694	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;s__Lacinutrix sp000211855	GCF_000211855.2	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;s__Lacinutrix sp000211855	98.97	0.946	GCF_000211855.2	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;s__Lacinutrix sp000211855	98.97	0.946	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001874145.1, s__Lacinutrix sp001874145, 95.0, 94.51, 0.795; GCF_003663945.1, s__Lacinutrix venerupis, 95.0, 83.03, 0.244	86.43	11	N/A	N/A
bin_34384	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Robiginitomaculum_A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Robiginitomaculum_A;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	77.28	11	0.97281	N/A
bin_3891	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA4575;f__UBA4575;g__JABDMD01;s__	N/A	N/A	N/A	N/A	N/A	GCA_937922735.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA4575;f__UBA4575;g__JABDMD01;s__JABDMD01 sp937922735	80.84	0.234	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA4575;f__UBA4575;g__JABDMD01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	90.39	11	0.98399	N/A
bin_47153	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__SZUA-35;g__JAHELU01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__SZUA-35;g__JAHELU01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	89.31	11	0.93561	N/A
bin_6555	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA10347;g__UBA10347;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA10347;g__UBA10347;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	68.4	11	0.95783	N/A
bin_681284	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__AU392;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__AU392;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	64.97	11	0.94492	N/A
bin_682652	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;g__Arenicella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;g__Arenicella;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.19	11	0.90373	N/A
bin_725349	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	52.97	11	0.98673	N/A
bin_742824	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA4427;g__UBA4427;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA4427;g__UBA4427;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	63.32	11	0.92727	N/A
bin_7512	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Parasphingorhabdus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Parasphingorhabdus;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	91.02	11	0.97737	N/A
bin_760565	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_938041625.1, s__Tenacibaculum sp938041625, 95.0, 82.87, 0.171; GCA_937922085.1, s__Tenacibaculum sp937922085, 95.0, 81.99, 0.169; GCF_004337695.1, s__Tenacibaculum sp004337695, 95.0, 80.91, 0.172; GCA_947498055.1, s__Tenacibaculum sp947498055, 95.0, 80.65, 0.163	79.5	11	0.97628	N/A
bin_770814	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas marina	GCF_000238335.3	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas marina	98.39	0.924	GCF_000238335.3	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas marina	98.39	0.924	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001468485.1, s__Pseudoalteromonas sp001468485, 95.0, 91.53, 0.815; GCF_900239935.1, s__Pseudoalteromonas carrageenovora, 95.0, 84.73, 0.336; GCF_000814675.1, s__Pseudoalteromonas distincta, 95.0, 83.96, 0.286; GCF_018100985.1, s__Pseudoalteromonas sp018100985, 95.0, 83.86, 0.296; GCF_000239855.1, s__Pseudoalteromonas sp000239855, 95.0, 83.84, 0.306; GCF_001974875.1, s__Pseudoalteromonas sp001974875, 95.0, 83.63, 0.308; GCF_011378855.1, s__Pseudoalteromonas sp011378855, 95.0, 83.56, 0.286; GCF_002221525.1, s__Pseudoalteromonas espejiana, 95.0, 83.5, 0.273; GCF_030408135.1, s__Pseudoalteromonas sp030408135, 95.0, 83.46, 0.284; GCF_008370255.1, s__Pseudoalteromonas sp008370255, 95.0, 83.46, 0.278; GCF_000238395.3, s__Pseudoalteromonas arctica, 95.0, 83.43, 0.288; GCF_000690055.1, s__Pseudoalteromonas fuliginea, 95.0, 83.12, 0.28; GCF_000498095.1, s__Pseudoalteromonas sp000498095, 95.0, 82.99, 0.235; GCA_007988745.1, s__Pseudoalteromonas atlantica, 95.0, 82.89, 0.249; GCF_014905615.1, s__Pseudoalteromonas aliena, 95.0, 82.85, 0.232; GCF_001401805.1, s__Pseudoalteromonas sp001401805, 95.0, 82.75, 0.251; GCF_030296835.1, s__Pseudoalteromonas sp030296835, 95.0, 82.66, 0.257; GCF_002310835.1, s__Pseudoalteromonas tetraodonis, 95.0, 81.97, 0.167; GCF_001465295.1, s__Pseudoalteromonas translucida, 95.0, 81.74, 0.165; GCA_028401415.1, s__Pseudoalteromonas sp028401415, 95.0, 81.62, 0.167; GCF_000238275.3, s__Pseudoalteromonas undina, 95.0, 81.57, 0.174; GCF_004328665.1, s__Pseudoalteromonas sp001974855, 95.0, 81.51, 0.163; GCF_002221505.1, s__Pseudoalteromonas nigrifaciens, 96.17, 81.44, 0.166	68.74	11	N/A	N/A
bin_770942	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	98.11	11	0.92427	N/A
bin_786708	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__CALLCD01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__CALLCD01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	94.94	11	0.93755	N/A
bin_818479	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__Maribacter litoralis	GCF_003075045.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__Maribacter litoralis	98.27	0.851	GCF_003075045.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__Maribacter litoralis	98.27	0.851	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001447995.1, s__Maribacter dokdonensis, 95.0, 85.73, 0.49; GCF_000744105.1, s__Maribacter forsetii, 95.0, 85.25, 0.417; GCF_004364175.1, s__Maribacter caenipelagi, 95.0, 83.48, 0.326; GCA_030730545.1, s__Maribacter sp030730545, 95.0, 83.23, 0.192; GCA_020629285.1, s__Maribacter sp020629285, 95.0, 83.19, 0.276; GCF_029350975.1, s__Maribacter sp029350975, 95.0, 83.08, 0.309; GCF_947500985.1, s__Maribacter sp947500985, 95.0, 82.87, 0.288; GCF_030547005.1, s__Maribacter sp030547005, 95.0, 82.87, 0.271; GCF_900155985.1, s__Maribacter ulvicola, 95.0, 82.71, 0.259; GCF_900142175.1, s__Maribacter aquivivus, 95.0, 82.67, 0.276; GCF_900112245.1, s__Maribacter stanieri, 95.0, 82.63, 0.266; GCF_029350945.1, s__Maribacter sp020629415, 95.0, 82.6, 0.281; GCF_004364165.1, s__Maribacter spongiicola, 95.0, 82.29, 0.262; GCF_011050675.1, s__Maribacter sp011050675, 95.0, 82.06, 0.24	63.1	11	N/A	N/A
bin_843222	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__JAHQVX01;g__JAHQVX01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__JAHQVX01;g__JAHQVX01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	95.31	11	0.85292	N/A
